Year,School Name,Suburb,Sector,Type,Latitude,Longitude,Remoteness,Remoteness Category,LGA
2020,Benalla P-12 College-Avon Street Campus,BENALLA,Government,Combined,-36.547357,145.993704,1,Inner Regional,Benalla (RC)
2020,Benalla P-12 College-Clarke Street Campus,BENALLA,Government,Combined,-36.55403,145.967943,1,Inner Regional,Benalla (RC)
2020,Parkville College,PARKVILLE,Government,Secondary,-37.778764,144.942622,0,Major Cities,Melbourne (C)
2020,Parkville College - Malmsbury Campus,MALMSBURY,Government,Secondary,-37.19010475,144.39223,1,Inner Regional,Macedon Ranges (S)
2020,Jacana School for Autism,JACANA,Government,Combined,-37.68817767,144.9139156,0,Major Cities,Hume (C)
2020,St Mary of the Cross MacKillop Catholic Parish Primary School,EPPING,Catholic,Primary,-37.62600008,145.0126014,0,Major Cities,Whittlesea (C)
2020,Gilson College - Mernda Campus,MERNDA,Independent,Combined,-37.599032,145.075501,0,Major Cities,Whittlesea (C)
2020,Yuille Park P-8 Community College-Yuille Campus,WENDOUREE,Government,Combined,-37.52099479,143.8244583,1,Inner Regional,Ballarat (C)
2020,Lynall Hall Community School-The Island Campus,COBURG,Government,Secondary,-37.74100062,144.9764992,0,Major Cities,Moreland (C)
2020,Maryborough Education Centre-Beckworth Campus,MARYBOROUGH,Government,Combined,-37.04228435,143.7226874,1,Inner Regional,Central Goldfields (S)
2020,Hume Valley School-Tanderrum Way Campus,BROADMEADOWS,Government,Combined,-37.680382,144.915356,0,Major Cities,Hume (C)
2020,Warringa Park School-Bethany Road Campus,HOPPERS CROSSING,Government,Combined,-37.85648209,144.67534,0,Major Cities,Wyndham (C)
2020,Broadmeadows Special Developmental School,BROADMEADOWS,Government,Combined,-37.68164744,144.914104,0,Major Cities,Hume (C)
2020,Officer Specialist School,OFFICER,Government,Combined,-38.06945016,145.4097346,0,Major Cities,Cardinia (S)
2020,Hazel Glen College,DOREEN,Government,Combined,-37.59822111,145.1233997,0,Major Cities,Whittlesea (C)
2020,Auburn High School,HAWTHORN EAST,Government,Secondary,-37.839849,145.044628,0,Major Cities,Boroondara (C)
2020,University High School-Elizabeth Blackburn School of Sciences,FLEMINGTON,Government,Secondary,-37.79696,144.954469,0,Major Cities,Melbourne (C)
2020,St Mary of the Cross Catholic Primary School,POINT COOK,Catholic,Primary,-37.909348,144.765057,0,Major Cities,Wyndham (C)
2020,St Thomas the Apostle Catholic Primary School,CRANBOURNE EAST,Catholic,Primary,-38.111945,145.315857,0,Major Cities,Casey (C)
2020,St Paul the Apostle Catholic Primary School,DOREEN,Catholic,Primary,-37.59693094,145.1152172,0,Major Cities,Whittlesea (C)
2020,St John the Apostle Catholic Primary School,TARNEIT,Catholic,Primary,-37.8334172,144.6657075,0,Major Cities,Wyndham (C)
2020,St Clare's Catholic Primary School,TRUGANINA,Catholic,Primary,-37.84381088,144.7282144,0,Major Cities,Wyndham (C)
2020,St Clare's Primary School,OFFICER,Catholic,Primary,-38.06277462,145.4327127,0,Major Cities,Cardinia (S)
2020,Marist College Bendigo,MAIDEN GULLY,Catholic,Combined,-36.73171249,144.2216905,1,Inner Regional,Greater Bendigo (C)
2020,Chairo Christian School - Leongatha Campus,LEONGATHA,Independent,Combined,-38.470236,145.960873,1,Inner Regional,South Gippsland (S)
2020,Australian International Academy of Education - Caroline Springs Campus,CAROLINE SPRINGS,Independent,Combined,-37.74655338,144.7393614,0,Major Cities,Melton (C)
2020,Padua College - Tyabb campus,TYABB,Catholic,Secondary,-38.2675042,145.1904596,0,Major Cities,Mornington Peninsula (S)
2020,St Joseph's College Geelong - Westcourt Campus,HERNE HILL,Catholic,Secondary,-38.13240209,144.3313314,0,Major Cities,Greater Geelong (C)
2020,Yarrawonga College P-12-Gilmore Street Campus,YARRAWONGA,Government,Combined,-36.0185432,146.0059391,1,Inner Regional,Moira (S)
2020,Heathdale Christian College - Melton Campus,KURUNJANG,Independent,Combined,-37.673777,144.581062,0,Major Cities,Melton (C)
2020,Victoria University Secondary College-Cairnlea Campus,CAIRNLEA,Government,Secondary,-37.75506313,144.7949573,0,Major Cities,Brimbank (C)
2020,Wyndham Vale Primary School,WYNDHAM VALE,Government,Primary,-37.89592424,144.6106338,0,Major Cities,Wyndham (C)
2020,Jennings Street School,LAVERTON,Government,Combined,-37.85597441,144.7736577,0,Major Cities,Hobsons Bay (C)
2020,Truganina P-9 College,TRUGANINA,Government,Combined,-37.83876718,144.7190874,0,Major Cities,Wyndham (C)
2020,Arnolds Creek Primary School,MELTON WEST,Government,Primary,-37.66636658,144.54245,0,Major Cities,Melton (C)
2020,Rainbow P-12 College,RAINBOW,Government,Combined,-35.89446757,141.9966997,3,Remote,Hindmarsh (S)
2020,Cire Community School - Mt Evelyn Campus,MOUNT EVELYN,Independent,Secondary,-37.771509,145.382392,0,Major Cities,Yarra Ranges (S)
2020,Cire Community School,LILYDALE,Independent,Secondary,-37.7573,145.3506,0,Major Cities,Yarra Ranges (S)
2020,Officer Secondary College,OFFICER,Government,Secondary,-38.06970435,145.411463,0,Major Cities,Cardinia (S)
2020,ECG College Pakenham,PAKENHAM,Independent,Secondary,-38.0705,145.474868,0,Major Cities,Cardinia (S)
2020,Woodleigh School - Penbank Campus,MOOROODUC,Independent,Combined,-38.245853,145.09313,0,Major Cities,Mornington Peninsula (S)
2020,Rivercrest Christian College,CLYDE NORTH,Independent,Combined,-38.08981916,145.3666373,0,Major Cities,Casey (C)
2020,Ilim College - Kiewa Campus,DALLAS,Independent,Combined,-37.670593,144.929918,0,Major Cities,Hume (C)
2020,ECG College Leongatha,LEONGATHA,Independent,Secondary,-38.475182,145.956322,1,Inner Regional,South Gippsland (S)
2020,Sirius College - Dallas Campus,DALLAS,Independent,Combined,-37.668396,144.9362,0,Major Cities,Hume (C)
2020,Ozford College - Ozford College Campus,MELBOURNE,Independent,Secondary,-37.812794,144.954527,0,Major Cities,Melbourne (C)
2020,Rosamond Special School Olympia Street Campus,WEST FOOTSCRAY,Government,Secondary,-37.8033324,144.8572043,0,Major Cities,Maribyrnong (C)
2020,Sunshine College-Sunshine Work Education Training Unit,SUNSHINE,Government,Secondary,-37.790423,144.828102,0,Major Cities,Brimbank (C)
2020,St Albans East Primary School-St Albans East Deaf Facility,ST ALBANS,Government,Primary,-37.742573,144.811028,0,Major Cities,Brimbank (C)
2020,Sunshine College-Sunshine Western Region Deaf Facility,ARDEER,Government,Secondary,-37.788165,144.794781,0,Major Cities,Brimbank (C)
2020,Cairnlea Park Primary School-Western Special Assistance Unit - Language,CAIRNLEA,Government,Primary,-37.758892,144.787687,0,Major Cities,Brimbank (C)
2020,Al-Taqwa College - Olive Branch Annexe,HOPPERS CROSSING,Independent,Combined,-37.8098359,144.6951949,0,Major Cities,Wyndham (C)
2020,Parkville College-Ascot Vale Secure Welfare Campus,ASCOT VALE,Government,Secondary,-37.773175,144.923614,0,Major Cities,Moonee Valley (C)
2020,Parkville College-Maribyrnong Secure Welfare Campus,MARIBYRNONG,Government,Secondary,-37.769884,144.889741,0,Major Cities,Maribyrnong (C)
2020,Travancore School,TRAVANCORE,Government,Secondary,-37.781787,144.934429,0,Major Cities,Moonee Valley (C)
2020,Roxburgh College-The Gateway School,BROADMEADOWS,Government,Secondary,-37.6797379,144.9173353,0,Major Cities,Hume (C)
2020,Mount Alexander 7-12 College-River Nile Campus,NORTH MELBOURNE,Government,Secondary,-37.8038045,144.9548661,0,Major Cities,Melbourne (C)
2020,Travancore School-Parkville Campus,PARKVILLE,Government,Secondary,-37.7812345,144.9476097,0,Major Cities,Melbourne (C)
2020,Brunswick Secondary College-The Brunswick Learning Space,BRUNSWICK SOUTH,Government,Secondary,-37.7587094,144.9459387,0,Major Cities,Moreland (C)
2020,Coburg High School-Coburg Teaching Unit,COBURG,Government,Secondary,-37.740693,144.97491,0,Major Cities,Moreland (C)
2020,John Fawkner Secondary College-Sports Learning Centre,FAWKNER,Government,Secondary,-37.703069,144.971595,0,Major Cities,Moreland (C)
2020,Willmott Park Primary School-Willmott Park Deaf Facility,CRAIGIEBURN,Government,Primary,-37.591605,144.922315,0,Major Cities,Hume (C)
2020,Fitzroy Community School - Thornbury Campus,THORNBURY,Independent,Primary,-37.75882,144.995119,0,Major Cities,Darebin (C)
2020,Victorian School Of Languages,THORNBURY,Government,Combined,-37.762062,145.025675,0,Major Cities,Darebin (C)
2020,Reservoir High School-Heidelberg Secondary Teaching Unit,RESERVOIR,Government,Secondary,-37.722398,145.029008,0,Major Cities,Darebin (C)
2020,Yarra Me School,PRESTON,Government,Secondary,-37.738121,145.020978,0,Major Cities,Darebin (C)
2020,Yea High School-Memorial Hall campus,EPPING,Government,Secondary,-37.6438251,145.0260829,0,Major Cities,Whittlesea (C)
2020,Austin Hospital School,HEIDELBERG,Government,Secondary,-37.7566762,145.0592495,0,Major Cities,Banyule (C)
2020,Rosanna Golf Links Primary School-Rosanna Golf Links Deaf Facility,ROSANNA,Government,Primary,-37.734678,145.073983,0,Major Cities,Banyule (C)
2020,Charles La Trobe P-12 College-Deaf Facility,MACLEOD WEST,Government,Combined,-37.728988,145.059992,0,Major Cities,Darebin (C)
2020,Concord School-Concord Junior Campus,WATSONIA,Government,Primary,-37.706907,145.086879,0,Major Cities,Banyule (C)
2020,Yea High School-Eltham Birribi,ELTHAM,Government,Secondary,-37.7229783,145.1642197,0,Major Cities,Nillumbik (S)
2020,Yarra Me School -Hurstbridge Farm Campus,NUTFIELD,Government,Secondary,-37.6137627,145.1883896,0,Major Cities,Nillumbik (S)
2020,Heatherwood School-State Vision Resource Centre,DONVALE,Government,Secondary,-37.800679,145.1780001,0,Major Cities,Manningham (C)
2020,Swinburne Senior Secondary College-Camberwell Road Campus,HAWTHORN EAST,Government,Secondary,-37.8224062,145.0387736,0,Major Cities,Boroondara (C)
2020,Avenues Education - Eastern Metropolitan,RINGWOOD EAST,Government,Secondary,-37.8078356,145.2572842,0,Major Cities,Maroondah (C)
2020,Eastwood Primary School-Eastwood Deaf Facility,RINGWOOD EAST,Government,Primary,-37.817287,145.251617,0,Major Cities,Maroondah (C)
2020,Croydon Community School-Woori Yallock Farm School Campus,WOORI YALLOCK,Government,Secondary,-37.7896973,145.5212046,1,Inner Regional,Yarra Ranges (S)
2020,Mount View Primary School-Mount View Deaf Facility,GLEN WAVERLEY,Government,Primary,-37.883745,145.179572,0,Major Cities,Monash (C)
2020,Croydon Community School-Capacity Building,WHEELERS HILL,Government,Secondary,-37.907522,145.167038,0,Major Cities,Monash (C)
2020,Forest Hill College-Forest Hill Deaf Facility,BURWOOD EAST,Government,Secondary,-37.848664,145.16165,0,Major Cities,Whitehorse (C)
2020,Croydon Community School-OPTIONS@Bayswater,BAYSWATER,Government,Secondary,-37.8374488,145.2591294,0,Major Cities,Knox (C)
2020,Yea High School-Chinese Community Centre,BAYSWATER,Government,Secondary,-37.8457108,145.2263336,0,Major Cities,Knox (C)
2020,Dandenong High School-Myuna Secondary Teaching Unit,DOVETON,Government,Secondary,-37.986676,145.231803,0,Major Cities,Casey (C)
2020,Hallam Senior Secondary College-Hallam Senior College / Mission Australia Annex,DOVETON,Government,Secondary,-37.9806343,145.2402945,0,Major Cities,Casey (C)
2020,Adass Israel School - Glen Eira Road Campus,ELSTERNWICK,Independent,Combined,-37.8769306,144.9982548,0,Major Cities,Glen Eira (C)
2020,Brighton Primary School-Brighton Primary School Deaf Facility,BRIGHTON,Government,Primary,-37.912182,145.00123,0,Major Cities,Bayside (C)
2020,Berendale School-SMR Secondary Teaching Unit,HAMPTON EAST,Government,Secondary,-37.9389101,145.0325141,0,Major Cities,Bayside (C)
2020,Avenues Education,MOORABBIN,Government,Secondary,-37.93432236,145.0361938,0,Major Cities,Kingston (C) (Vic.)
2020,Westall Secondary College-LEEP Chelsea,CHELSEA,Government,Secondary,-38.0508566,145.1178033,0,Major Cities,Kingston (C) (Vic.)
2020,Seaford Primary School-Seaford Special Assistance Unit,SEAFORD,Government,Primary,-38.103965,145.130335,0,Major Cities,Frankston (C)
2020,Mount Erin Secondary College-Mount Erin Deaf Facility,FRANKSTON,Government,Secondary,-38.173671,145.147064,0,Major Cities,Frankston (C)
2020,Oakwood School-Career Pathway Centre,FRANKSTON,Government,Secondary,-38.141484,145.1227865,0,Major Cities,Frankston (C)
2020,Oakwood School-Frankston Campus,FRANKSTON,Government,Secondary,-38.141164,145.123093,0,Major Cities,Frankston (C)
2020,Yea High School-Kevin Collopy Pavilion,FRANKSTON,Government,Secondary,-38.15278,145.145287,0,Major Cities,Frankston (C)
2020,Mahogany Rise Primary School-Mahogany Rise Student Development Centre,FRANKSTON NORTH,Government,Primary,-38.124772,145.157187,0,Major Cities,Frankston (C)
2020,Albert Park College-Environmental Arts Hub,PORT MELBOURNE,Government,Secondary,-37.842451,144.939114,0,Major Cities,Port Phillip (C)
2020,Nelson Park School-Illinois Avenue Annexe,CORIO,Government,Secondary,-38.0803114,144.3541434,0,Major Cities,Greater Geelong (C)
2020,Yea High School-Goldsworthy Road Campus,CORIO,Government,Secondary,-38.0772388,144.348389,0,Major Cities,Greater Geelong (C)
2020,Bell Park North Primary School-Geelong English Language Program,BELL PARK,Government,Primary,-38.1060633,144.3358415,0,Major Cities,Greater Geelong (C)
2020,Christian College Institute of Senior Education - Arts/Technology Centre Villa Paloma Campus,WARUN PONDS,Independent,Secondary,-38.204203,144.301031,1,Inner Regional,Greater Geelong (C)
2020,Grovedale West Primary School-Grovedale West Deaf Facility,GROVEDALE,Government,Primary,-38.208584,144.329321,0,Major Cities,Greater Geelong (C)
2020,Newcomb Secondary College-Victorian Sailing Water Safety School,GEELONG,Government,Secondary,-38.1469022,144.3692188,0,Major Cities,Greater Geelong (C)
2020,Belmont High School-Tanybryn Camp,TANYBRYN,Government,Secondary,-38.6678449,143.6959403,1,Inner Regional,Colac-Otway (S)
2020,Lavers Hill K-12 College - Greater Otway Applied Learning School,COLAC,Government,Combined,-38.3406215,143.5889775,1,Inner Regional,Colac-Otway (S)
2020,Hampden Specialist School-Terang Campus,TERANG,Government,Primary,-38.2409455,142.9109397,1,Inner Regional,Corangamite (S)
2020,The Alpine School-Gnurad Gundidj Campus,NOORAT,Government,Secondary,-38.158374,142.953534,1,Inner Regional,Corangamite (S)
2020,Warrnambool College-Wave Campus,WARRNAMBOOL,Government,Secondary,-38.3789885,142.4779918,1,Inner Regional,Warrnambool (C)
2020,Brauer Secondary College-Dunkeld Annexe,DUNKELD,Government,Secondary,-37.627851,142.340441,2,Outer Regional,Southern Grampians (S)
2020,Portland Secondary College-Victoria Parade Campus,PORTLAND,Government,Secondary,-38.3523784,141.6036893,2,Outer Regional,Glenelg (S)
2020,Melton Secondary College-CaLM  Link up Campus,MELTON SOUTH,Government,Secondary,-37.7138769,144.5626497,0,Major Cities,Melton (C)
2020,Northern Bay P-12 College-Staughton Vale Outdoor Education Centre,STAUGHTON VALE,Government,Combined,-37.844217,144.282508,1,Inner Regional,Greater Geelong (C)
2020,Mount Rowan Secondary College-LinkUp - Ballarat Learning Exchange Campus,BALLARAT,Government,Secondary,-37.5605882,143.8593781,1,Inner Regional,Ballarat (C)
2020,Mount Clear College-G Place Campus,BALLARAT,Government,Secondary,-37.5721619,143.8663365,1,Inner Regional,Ballarat (C)
2020,Sovereign Hill School,BALLARAT,Government,Secondary,-37.575541,143.866157,1,Inner Regional,Ballarat (C)
2020,Forest Street Primary School-Forest Street Deaf Facility,WENDOUREE,Government,Primary,-37.523254,143.835548,1,Inner Regional,Ballarat (C)
2020,Yuille Park P-8 Community College-Young Parents Campus,DELACOMBE,Government,Combined,-37.5843286,143.823492,1,Inner Regional,Ballarat (C)
2020,Ararat Secondary College-School Farm Campus,ARARAT,Government,Secondary,-37.292882,142.945973,1,Inner Regional,Ararat (RC)
2020,Warracknabeal Secondary College-Warracknabeal and Community Re-engagement Program,WARRACKNABEAL,Government,Secondary,-36.2508257,142.3841286,2,Outer Regional,Yarriambiack (S)
2020,Horsham College-Mc Kenzie Creek Campus,MCKENZIE CREEK,Government,Secondary,-36.7826882,142.1745546,2,Outer Regional,Horsham (RC)
2020,Horsham College-Baillie Street Campus,HORSHAM,Government,Secondary,-36.7115918,142.1955771,2,Outer Regional,Horsham (RC)
2020,Woodend Primary School-Carlsruhe Campus,CARLSRUHE,Government,Primary,-37.2832859,144.5043533,1,Inner Regional,Macedon Ranges (S)
2020,Kyneton High School-Macedon Ranges Satellite VCAL,KYNETON,Government,Secondary,-37.2481204,144.4627504,1,Inner Regional,Macedon Ranges (S)
2020,Castlemaine Secondary College-Yapeen Campus,YAPEEN,Government,Secondary,-37.1320296,144.1882116,1,Inner Regional,Mount Alexander (S)
2020,Frankston Special Developmental School-Blackwood Special Schools Outdoor Education Centre,BLACKWOOD,Government,Secondary,-37.477758,144.304687,1,Inner Regional,Moorabool (S)
2020,Red Cliffs Secondary College-FLO Connect Campus,MILDURA,Government,Secondary,-34.1837761,142.1583321,2,Outer Regional,Mildura (RC)
2020,Charlton College Charlton College (Cluster),CHARLTON,Government,Combined,-36.2726923,143.3463054,2,Outer Regional,Buloke (S)
2020,Bendigo Senior Secondary College-Netschool Campus,BENDIGO,Government,Secondary,-36.7592385,144.2805589,1,Inner Regional,Greater Bendigo (C)
2020,Crusoe 7-10 Secondary College Bendigo Teaching Unit,EAST BENDIGO,Government,Secondary,-36.7655191,144.2909881,1,Inner Regional,Greater Bendigo (C)
2020,Kennington Primary School-Bendigo Deaf Facility,KENNINGTON,Government,Primary,-36.7685464,144.3112361,1,Inner Regional,Greater Bendigo (C)
2020,Charles La Trobe P-12 College-Camp Macleod,EPPALOCK,Government,Combined,-36.898578,144.533593,1,Inner Regional,Greater Bendigo (C)
2020,Kalianna Special School-Whipstick Environment Centre,NEILBOROUGH,Government,Secondary,-36.5556113,144.300567,1,Inner Regional,Greater Bendigo (C)
